Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2]
433448182946781,-0.020742679,0.002614889,8.2225073E-4,-0.37034136,5.507733,8.53743
433448202895740,0.0034920655,7.506779E-4,0.0029527778,-0.3727368,5.1028967,7.5157585
433448222844698,-0.012220569,0.0055443635,-0.0026398567,0.15666395,5.3484335,8.378131
433448242793656,0.0048236465,0.0010169938,-0.0029061725,-0.3392001,5.6358905,8.243984
433448262742771,-0.010356359,0.0010169938,-0.0050366996,-0.49131298,5.488569,8.222425
433448282691938,0.019204704,-0.00457564,-0.0023735412,-0.3511775,5.415507,7.9505377
433448302641104,-0.0068942523,-0.0032440603,0.0013548816,-0.3511775,5.415507,7.9505377
433448322590271,0.013345756,-0.005907219,0.0013548816,-0.17510986,5.5412693,7.413951
433448342539438,0.01680786,-0.0064398507,0.008545411,-0.23739228,5.6921844,8.489521
433448362488604,-0.010622674,-0.005374587,0.004550672,-0.27092898,5.44545,7.6774535
433448382437771,0.013345754,2.1804613E-4,0.0026864605,-0.0062286146,5.100501,8.011622
433448402386938,-0.014883727,0.0020822573,0.0040180413,-0.1703189,5.298128,8.302673
433448422336104,-0.005296359,2.1804613E-4,0.002420145,-0.4889175,5.7472806,8.187691
433448442285115,-0.011421623,-0.0011135333,0.003751725,-0.4889175,5.7472806,8.187691
433448462234073,0.0048236474,-0.0043093236,0.010409621,-0.31165206,5.6586475,7.9984474
433448482183031,-0.015150045,-0.004043008,0.007213832,-0.31165206,5.6586475,7.9984474
433448502131990,0.011215229,-0.0019124809,0.0069475146,-0.24577644,5.3304667,7.895442
433448522080948,0.0061552264,-0.008304062,0.012540148,-0.24577644,5.3304667,7.895442
433448542029906,-0.0050300434,-0.009369326,0.009344359,-0.35596845,5.596365,8.838062
433448561978865,0.018405756,-0.009635641,0.010143307,-0.027787894,5.643077,8.228414
433448581927823,-0.003165831,-0.008570378,0.012007517,-0.027787894,5.643077,8.228414
433448601876781,-0.003165831,-0.008836694,0.00721383,-0.25416064,5.2047048,7.8463345
433448621825740,-0.014351097,-0.010700905,0.009078042,-0.51407003,5.342445,8.406877
433448641774698,0.0048236474,-0.009635641,0.0077464627,-0.14516634,5.2238684,7.8942447
433448661723656,-0.018612152,-0.012032485,0.0069475165,-0.43142602,5.2765684,8.273928
433448681672615,0.0077531207,-0.0011135333,0.003751724,-0.21942618,5.2681847,8.164933
433448701621573,0.011481541,-0.0021787968,0.008279097,-0.21942618,5.2681847,8.164933
433448721570531,5.625917E-4,0.0012833097,0.0034854086,-0.9428607,5.2909417,8.499103
433448741519490,0.033053126,-3.1458563E-4,0.005882251,0.12791818,5.760455,7.9649105
433448761468448,-5.0267414E-4,-0.001646165,0.012806465,0.12791818,5.760455,7.9649105
433448781417563,0.008818386,-5.809015E-4,0.002420145,-0.25775385,5.537676,7.2845945
433448801366729,0.0208026,4.84362E-4,0.008279094,0.12911594,4.8741283,8.554198
433448821315896,-0.008492149,-0.0027114286,-0.0013082772,-0.35836393,5.5364785,7.5373178
433448841265063,0.008019434,-0.008304062,-0.0023735408,-0.35836393,5.5364785,7.5373178
433448861214229,-0.008758465,-0.0077714305,5.559344E-4,-0.35117742,5.755665,7.73734
433448881163396,0.0048236493,-0.011233537,0.0013548816,-0.36794582,5.3723884,8.606899
433448901112563,-0.009024782,-0.011766168,0.0018875124,-0.36794582,5.3723884,8.606899
433448921061729,0.021335231,-0.017891433,0.0042843567,-0.183494,5.332863,8.582945
433448941010896,0.0018941693,-0.012298801,0.005882251,-0.65540326,5.4622188,8.291894
433448960960063,0.03038997,-0.014163011,-0.0013082772,0.09797478,5.4861736,8.440413
433448980909177,0.012813119,-0.0064398507,0.004550672,-0.13438672,5.4334726,8.121815
433449000858136,0.030922605,-0.0048419554,-0.0029061735,0.07282216,5.1843433,8.192481
433449020807094,0.0037583837,4.84362E-4,-0.003971436,0.07282216,5.1843433,8.192481
433449040756052,0.04184155,-0.004043008,-0.003971436,0.13750017,5.313699,7.812798
433449060705011,-0.0127532035,-0.007505114,-0.0010419618,-0.82668006,5.499348,8.232007
433449080653969,0.025862603,-0.00457564,-0.011161964,-0.12480478,5.6131334,7.321725
433449100602927,0.0010952202,-0.00457564,2.330076E-5,-0.3463865,5.3424444,8.628458
433449120551886,8.289011E-4,0.009272787,-0.009830385,-0.638635,5.3508286,7.434312
433449140500844,2.9960414E-5,0.007408575,-0.006368279,-0.638635,5.3508286,7.434312
433449160449802,-0.008758465,0.009272785,-0.0031724889,-0.5607819,5.9449077,7.7457247
433449180398761,0.0034920664,0.0020822573,-0.004237752,-0.1583415,5.761653,8.679962
433449200347719,-0.0036984629,0.007941207,-0.0050366996,-0.1583415,5.761653,8.679962
433449220296677,0.01494365,0.0042127846,-0.0042377515,-0.29129058,5.7353034,7.69542
433449240245636,-0.0058289887,0.011136997,-0.0055693313,-0.4925107,5.5640264,7.6678715
433449260194750,0.016275229,0.0050117318,-0.008765122,-0.4925107,5.5640264,7.6678715
433449280143917,-0.0021005666,0.0047454163,-5.0932914E-4,-0.3631549,5.9676642,7.731352
433449300093083,-0.0023668848,0.0023485732,-0.0037051202,-0.3631549,5.9676642,7.731352
433449320042250,-0.010356358,-5.809015E-4,8.2225073E-4,-0.2853018,5.3963423,7.5612726
433449339991417,-0.0050300406,-0.005907219,0.010942253,-0.2853018,5.3963423,7.5612726
433449359940583,-0.02500373,-0.008836694,0.012273834,-0.64103043,5.4753933,8.379329
433449379889750,0.013612071,-0.005907219,0.015469623,0.03209907,5.489766,8.145769
433449399838917,-0.002366882,-0.011499853,0.017866466,-0.128398,5.4238906,8.936277
433449419788083,0.008019439,-0.007505114,0.010409621,-0.2589516,4.9280267,8.042764
433449439737250,0.012813123,-0.009635641,0.0069475146,-0.17271435,5.5173144,8.547012
433449459686417,0.0061552282,-0.011499853,0.012806465,-0.4266351,5.486173,7.8654985
433449479635583,-0.010356361,-0.012565116,0.0117411995,-0.9189059,5.205902,8.0834875
433449499584594,-0.015150045,-0.011766168,0.012540148,-0.23260134,5.1675744,7.8271704
433449519533552,-0.012486887,-0.011499853,0.017333835,-0.23260134,5.1675744,7.8271704
433449539482511,-0.02527005,-0.012032485,0.011741201,-0.56557286,5.1687727,8.653611
433449559431469,2.9961346E-5,-0.0077714305,0.014670677,0.075217634,5.232253,8.586537
433449579380427,-0.0103563545,-0.00457564,0.013072782,-0.0792907,5.3891563,8.614085
433449599329386,0.0069541736,-0.0013798492,0.009344359,-0.15594603,4.848976,8.308661
433449619278344,0.0058889072,-8.472174E-4,0.0056159357,-0.13797992,5.4442525,8.331419
433449639227302,0.022666808,-0.003776692,0.009344359,-0.13797992,5.4442525,8.331419
433449659176261,0.006421542,-0.0043093236,0.0061485684,-0.2649402,5.6155286,7.9553294
433449679125219,0.014411019,-0.00457564,0.0021538297,-0.15235281,5.2921395,7.6067867
433449699074177,0.002426801,-0.0019124809,0.0056159357,-0.15235281,5.2921395,7.6067867
433449719023188,-0.01594899,0.0020822573,-5.093301E-4,-0.37633002,5.313699,8.609294
433449738972354,0.0090847,0.0036801526,5.559344E-4,-0.098454505,5.3663993,8.237995
433449758921521,-0.010888996,-8.472174E-4,0.0032190932,-0.10564093,5.4801846,8.2355995
433449778870688,0.02319944,0.0018159414,2.3302622E-5,-0.128398,5.239439,8.461973
433449798819854,-7.6898956E-4,-0.0011135333,-0.0042377515,-0.18588948,5.8981953,8.930288
433449818769021,0.03624892,0.0010169938,-0.0034388043,-0.18588948,5.8981953,8.930288
433449838718188,0.0045573283,0.0034138367,-0.004237752,-0.46975365,5.8574724,8.602108
433449858667354,0.021601545,0.013267525,-0.013558808,-0.46975365,5.8574724,8.602108
433449878616521,0.010682596,0.007142259,-0.007966174,-0.22541489,5.2562075,8.040368
433449898565688,-0.021009,-0.0021787968,-0.0053030155,-0.7284654,5.3472357,7.2318945
433449918514854,0.00562259,0.0018159414,-0.004504068,-0.7284654,5.3472357,7.2318945
433449938464021,-0.019677417,-0.001646165,0.0021538297,-0.046951726,5.599959,8.376934
433449958413188,0.006954169,0.0047454154,2.3302622E-5,-0.34039786,5.3484335,8.154154
433449978362354,-0.0021005685,0.0042127846,-0.006634595,-0.0014376491,5.651461,8.691938
433449998311521,0.036515232,0.0055443635,-0.0037051202,-0.0014376491,5.651461,8.691938
433450018260479,0.010416279,-0.0019124809,-0.0023735408,-0.52005875,5.6933823,8.623668
433450038209438,0.024264706,0.0044791,-0.0050367,-0.6362394,5.413111,7.1744027
433450058158396,2.9627397E-4,0.0034138367,0.0042843567,-0.6362394,5.413111,7.1744027
433450078107354,-0.016481625,-5.809015E-4,0.007213832,-0.35477072,5.587981,8.626063
433450098056313,-0.0010353022,-0.008836694,0.006681199,-0.35596845,5.3412466,8.398493
433450118005271,-0.024471102,-0.008304062,0.014670675,0.053658385,5.4143085,8.03438
433450137954229,0.0077531207,-0.0051082717,0.011474886,-0.25416064,5.0717554,8.485928
433450157903188,-0.022873208,-0.005907219,0.005882253,-0.25416064,5.0717554,8.485928
433450177852146,0.030922601,-0.008037746,0.010942253,0.08599734,5.492162,8.046357
433450197801104,-0.023405833,-0.01363038,0.013339096,-0.9248947,5.8023763,8.891961
433450217750271,0.028259443,-0.009369326,0.006681199,-0.9248947,5.8023763,8.891961
433450237699438,-0.0071605686,-0.012831433,0.018931732,-0.3272227,5.4574275,8.941069
433450257648604,8.289062E-4,-0.012032485,0.01307278,-0.5392226,5.407122,7.3828096
433450277597771,-0.007959516,-0.014695643,0.012007519,-0.3523752,5.3005238,8.974606
433450297546938,-0.015682677,-0.016293537,0.015203307,-0.3523752,5.3005238,8.974606
433450317496104,0.0072204918,-0.01682617,0.012806465,0.08000861,5.378377,7.702606
433450337445271,-0.015948994,-0.015760906,0.005083305,-0.1307935,5.455032,8.179306
433450357394438,0.028259443,-0.014695643,0.008279095,-0.1307935,5.455032,8.179306
433450377343604,-0.007426883,-0.019223012,0.008545411,-0.49849942,5.6538568,8.457182
433450397292771,0.02772681,-0.015228275,-0.0010419609,-0.36674812,5.144818,7.578041
433450417241938,-0.0021005648,-0.008037746,0.003751726,-0.18828496,5.542467,8.597317
433450437191104,0.017074177,-0.0027114286,-2.4301372E-4,-0.3930984,5.476591,7.5696573
433450457140271,0.005089963,-8.472174E-4,-0.0031724884,-0.3930984,5.476591,7.5696573
433450477089438,8.289085E-4,-3.1458563E-4,-0.0013082772,0.23811021,5.306512,7.689431
433450497038604,0.018139442,0.0012833097,-0.0045040688,-0.3020702,5.3927493,8.982989
433450516987771,0.0034920701,0.0018159414,-0.012227229,-0.29847696,5.5149193,8.051148
433450536936938,0.035183653,0.0068759425,-0.009297754,-0.08647716,5.4226933,8.68595
433450556886104,0.00455733,0.007142259,-0.009830385,-0.5476067,5.9664664,8.539825
433450576835063,0.034651022,0.01220226,-0.01409144,-0.48292884,5.3975406,7.8978376
433450596784021,0.0074868035,0.011403312,-0.007966176,-0.48292884,5.3975406,7.8978376
433450616732979,0.027726812,0.008207523,-0.004237752,-0.54042035,5.31849,7.366041
433450636681938,0.0048236474,0.0036801526,-0.0069009108,-0.4841265,5.4993486,8.651216
433450656630896,0.009883649,0.0018159414,0.001621197,0.012935214,5.391552,7.419939
433450676579854,0.02213418,0.0012833097,0.0048169894,-0.19666913,5.5185122,8.93508
433450696528813,-0.0026331975,4.84362E-4,-0.0031724889,-0.19666913,5.5185122,8.93508
433450716477771,0.03305313,0.0012833097,0.002420145,-0.21104205,5.4430547,8.348187
433450736426833,0.003225751,2.1804613E-4,0.0056159357,-0.21104205,5.4430547,8.348187
433450756376000,0.035716288,0.0018159414,0.0016211979,-0.8027251,6.058693,8.233204
433450776325167,0.011747859,-0.0013798492,0.005882253,-1.0039455,5.404727,7.6307416
433450796274333,0.030123653,-0.010168274,0.01573594,-0.49610397,5.2945347,7.7457247
433450816223500,-0.0010353036,-0.01363038,0.011208569,-0.6925332,5.79519,8.633249
433450836172667,0.014677335,-0.013097748,0.014138044,0.18540968,5.520908,7.528934
433450856121833,0.021335233,-0.0077714305,0.013871727,-0.4553809,5.9628735,9.042875
433450876071000,-0.009024778,-0.009369326,0.003751725,-0.4553809,5.9628735,9.042875
433450896020167,0.026395233,-0.004043008,5.5593345E-4,-0.6901377,5.8011785,8.54821
433450915969333,2.9961346E-5,-0.009901958,0.0069475146,-0.6901377,5.8011785,8.54821
433450935918500,0.0208026,-0.010168274,0.002420145,-0.9021375,5.543665,8.417656
433450955867667,-7.6898583E-4,-0.014429327,0.002420145,-0.9021375,5.543665,8.417656
433450975816833,0.028259447,-0.013896695,0.006414884,-0.4721492,6.017969,8.279916
433450995766000,-0.004497407,-0.009369326,-0.0023735408,-0.87219405,5.8922067,8.743442
433451015715167,0.01893839,-0.0051082717,-0.0013082763,-0.013415009,5.2586026,7.189974
433451035664333,-0.0015679358,-0.0077714305,0.006414884,-0.013415009,5.2586026,7.189974
433451055613500,-0.015416361,-0.0051082717,-0.007433544,-0.3895052,5.1543994,7.392391
433451075562667,0.0048236474,-0.0051082717,-0.006101963,-0.22661263,5.6586475,9.048864
433451095511833,-0.023405837,-0.015494591,-0.003971436,-0.6362394,6.027551,8.046357
433451115461000,0.013345754,-0.01682617,-0.00956407,-1.2566683,5.6311,7.9134083
433451135410167,2.9961346E-5,-0.016826171,-0.010629333,-1.2566683,5.6311,7.9134083
433451155359333,0.021068916,-0.017625118,-0.0023735412,-0.63623947,5.4334726,8.052345
433451175308500,-0.043113213,-0.022152487,-0.010629334,-0.5200587,5.5101275,8.781769
433451195257667,0.018405756,-0.012565116,-0.017553546,0.4045959,4.959168,7.2774086
433451215206833,0.009351019,-0.02135354,-0.005569331,0.4045959,4.959168,7.2774086
433451235156000,-0.0071605677,-0.021886172,-0.0154230185,-0.573957,4.821428,6.8126855
433451255105167,0.010948913,-0.020554591,-0.016221967,0.3231497,4.9974957,8.285905
433451275054333,-0.0140847815,-0.024016699,-0.009031437,-0.24098545,5.0765467,7.63673
433451295003448,-0.008225833,-0.019489327,-0.013825124,-0.80392295,5.3472357,8.493114
433451314952406,-0.030330049,-0.009635641,-0.014091438,-0.21703072,5.225066,8.043962
433451334901365,0.016008912,-0.0024451127,-7.756455E-4,-0.17031884,4.930422,8.095465
433451354850323,-0.033525843,-0.0043093236,-0.00956407,-0.523652,5.3005238,8.830876
433451374799281,0.034118388,0.002881205,-0.006101962,-0.22301933,4.9256315,7.3121424
433451394748240,-0.0028995147,-0.0029777444,0.0021538297,0.03569229,5.7520714,9.193791
433451414697198,0.010948912,0.010870681,-0.009297754,-0.46017176,4.6297894,7.3325043
433451434646156,0.010948913,0.010870681,-0.007966174,0.18540972,5.0993032,8.743442
433451454595323,-0.0018342503,0.007941206,2.3302622E-5,0.18540972,5.0993032,8.743442
433451474544490,0.001361537,0.008473839,-0.0074335425,-0.9811884,5.086128,8.814108
433451494493656,0.0064215427,0.010870681,-0.007167227,0.20577127,5.3699923,7.897837
433451514442823,0.024797337,0.0055443635,0.0034854086,0.20577127,5.3699923,7.897837
433451534391990,-0.007959516,2.1804613E-4,0.004284356,-0.96322227,5.2023087,8.144571
433451554341156,0.042906817,0.011669628,0.006414884,0.07641545,4.8920946,7.881069
433451574290323,-0.0013016185,0.012468576,0.017067518,-0.42184412,5.1412244,8.901543
433451594239490,0.02985734,0.0060769953,0.010675938,-1.1333013,4.724411,7.5373178
433451614188656,0.007486807,-0.0064398507,0.02212752,0.11474307,4.9855185,8.554198
433451634137823,0.016541546,-0.0043093236,0.02212752,0.11474307,4.9855185,8.554198
433451654086990,0.020536283,7.506779E-4,0.021861203,-0.19786686,4.7447724,7.6798487
433451674036156,0.022400497,2.1804613E-4,0.025855944,-0.35596845,5.0993037,7.798425
433451693985323,0.026128916,-0.0064398507,0.028519098,-0.35357296,5.597563,9.373452
433451713934490,0.0074868063,-0.011766168,0.017600153,-1.1680357,5.3244786,7.88586
433451733883656,0.04184155,-0.0056409035,0.0234591,0.17942095,5.192727,8.772187
433451753832823,0.0032257529,-0.018956697,0.030649628,0.17942095,5.192727,8.772187
433451773781990,0.015209967,-0.019489327,0.026388574,-0.33201373,4.896886,8.240391
433451793731156,2.9962277E-5,-0.01948933,0.034111734,-0.33201373,4.896886,8.240391
433451813680323,0.033319443,-0.009369326,0.036774892,-0.4338215,5.4765916,8.979396
433451833629490,-5.0267135E-4,-0.009635641,0.023192782,-1.2734368,5.458626,9.762717
433451853578656,0.03278681,-0.014429328,0.028785415,-1.2734368,5.458626,9.762717
433451873527823,0.030922601,-0.020554593,0.030383315,-0.95124483,5.1579924,10.142401
433451893476990,0.0125468075,-0.006706167,0.010409622,-0.6769626,5.451439,7.703803
433451913426156,0.04743418,-0.011766169,0.025056995,-0.6769626,5.451439,7.703803
433451933375323,-0.0076931994,-0.037598807,0.030116994,-1.4303405,5.289744,8.422447
433451953324490,0.046368927,-0.04265881,0.021062259,-1.0123296,4.79388,8.538628
433451973273656,0.0056225937,-0.038664073,0.042633843,-1.0123296,4.79388,8.538628
433451993222823,0.042906813,-0.026413541,0.022660151,-0.8374597,4.6477556,8.190086
433452013171990,-0.032993212,-0.04958303,0.028519101,-0.24817193,5.511326,9.200977
433452033121156,0.02319944,-0.05064829,0.02798647,0.018923938,4.325564,7.3492727
433452053070323,0.019471021,-0.06289882,0.026921209,-0.84943706,4.7052474,9.987892
433452073019490,0.015209964,-0.060768295,0.030649628,-0.84943706,4.7052474,9.987892
433452092968656,0.04050997,-0.058371447,0.03570963,-0.74164057,4.8561625,7.7517133
433452112917823,-0.0132858325,-0.055708293,0.040503312,-0.684149,5.463416,8.329023
433452132866990,0.035183657,-0.054909345,0.032247525,-0.75601333,4.8286147,8.731464
433452152816156,0.0040246984,-0.057838816,0.040503316,-0.5488045,5.096908,8.741046
433452172765323,0.021068914,-0.0626325,0.04050332,-0.68654454,4.7435746,8.366154
433452192714490,-0.0076931994,-0.06449671,0.029584367,-0.3008725,5.517315,9.31117
433452212663656,0.04583629,-0.065828286,0.037840154,-0.40387803,5.053789,7.786448
433452232612823,-0.008758465,-0.07008935,0.03890542,-0.69373095,5.3975406,10.150785
433452252561990,0.02479734,-0.05624092,0.030383315,-0.69373095,5.3975406,10.150785
433452272511156,0.0410426,-0.05144724,0.03384542,0.14468652,4.9855185,9.698039
433452292460323,-0.008492148,-0.053045135,0.030915942,-1.2914028,5.136433,7.730154
433452312409490,0.04317313,-0.05118092,0.022926465,-0.4326238,5.0358233,8.856029
433452332358656,0.0013615412,-0.04798513,0.026654895,-0.39908713,5.38197,9.133904
433452352307823,0.048499443,-0.038664076,0.019996993,-0.39908713,5.38197,9.133904
433452372256990,0.0024268029,-0.036000915,0.025056995,-0.8877647,4.9196424,8.481136
433452392206156,0.070071034,-0.0133640645,0.027720153,-0.11761835,4.3926373,7.9589224
433452412155323,0.027993126,-0.008037746,0.01626857,-0.11761835,4.3926373,7.9589224
433452432104490,0.061548926,0.0039464682,0.0056159357,-0.5535955,5.5915747,9.913633
433452452053656,0.056755245,0.0039464682,0.004550672,0.04168096,5.2346478,9.536345
433452472002823,0.040243655,0.013533839,-0.007167226,0.04168096,5.2346478,9.536345
433452491951990,0.06367945,0.03270858,-0.017287232,-0.23739228,5.0118685,8.960232
433452511901156,0.033585757,0.039100166,-0.009031437,-0.5380248,5.4789867,8.602108
433452531850323,0.061282605,0.053481217,-0.01409144,-1.1129396,4.633383,8.907532
433452551799490,0.031987865,0.05907385,-0.021281969,-1.1129396,4.633383,8.907532
433452571748656,0.100963674,0.0699928,-0.02421144,-0.5248497,4.802264,8.748233
433452591697823,0.03784682,0.057475958,-0.033266183,-0.8446461,5.5484557,9.749542
433452611646990,0.10256158,0.08011281,-0.043918822,-0.8446461,5.5484557,9.749542
433452631596156,0.08019104,0.07585176,-0.040190395,-2.399087E-4,5.616727,10.250197
433452651545323,0.07806051,0.086770706,-0.048446186,-2.399087E-4,5.616727,10.250197
433452671494490,0.08445209,0.093428604,-0.04445145,0.18780515,5.275371,9.690853
433452691443656,0.05222787,0.09236335,-0.039125133,-0.63264626,5.2478228,8.358967
433452711392823,0.07246788,0.08650439,-0.053239875,-1.0985668,4.889699,9.154265
433452731341990,0.055689976,0.07771597,-0.04951145,-1.0985668,4.889699,9.154265
433452751291156,0.075929984,0.07185702,-0.04631566,-0.7823637,4.9388065,9.185408
433452771240323,0.046102606,0.06067175,-0.06256093,-0.84105295,5.4658113,9.171034
433452791189490,0.0929742,0.06306859,-0.05217461,-0.23978776,4.6717105,8.406877
433452811138656,0.04716787,0.046290692,-0.045516714,-0.53562933,5.4358683,9.913633
433452831087823,0.06580998,0.04948648,-0.056701984,-0.53562933,5.4358683,9.913633
433452851036990,0.05995103,0.036969636,-0.046848293,-0.7248722,4.948388,7.7505155
433452870986156,0.0543584,0.030578056,-0.043386184,-0.88417137,4.8920946,8.10864
433452890935323,0.048765767,0.027648581,-0.05989777,-0.49610394,5.134038,9.202176
433452910884490,0.031455234,0.015930684,-0.044185136,0.04766971,5.311303,8.160142
433452930833656,0.041841555,0.008207522,-0.044451453,-1.2914028,4.9471903,9.103961
433452950782823,0.01707418,0.0015496255,-0.053772505,-0.50448817,5.9089756,8.582944
433452970731990,0.059418403,2.1804613E-4,-0.042054605,-0.40627354,4.936411,8.567373
433452990681156,0.010149964,-0.014961959,-0.03912513,-0.40627354,4.936411,8.567373
433453010630323,0.04370576,-0.007505114,-0.051908296,-0.76439756,4.738784,7.810403
433453030579490,0.024797339,-0.021087224,-0.040190395,-0.76439756,4.738784,7.810403
433453050528656,0.021335231,-0.028011438,-0.041521978,-1.1656402,5.14362,8.111034
433453070477823,0.031188918,-0.03227249,-0.047913555,-1.1656402,5.14362,8.111034
433453090426990,0.028792074,-0.0290767,-0.03486408,-0.3499798,5.232252,9.271645
433453110376156,0.03411839,-0.036799863,-0.036994603,-1.0171206,4.61901,9.075215
433453130325323,0.0037583818,-0.046120916,-0.03619566,-0.8362619,5.5005465,7.876278
433453150274490,0.036515232,-0.04798513,-0.027407233,-0.8362619,5.5005465,7.876278
433453170223656,-0.010622675,-0.050381973,-0.03406513,-1.1309059,5.5760036,9.411779
433453190172823,0.040243655,-0.04185986,-0.038326185,-0.5811434,4.550739,8.077498
433453210121990,0.019737335,-0.053577762,-0.020749338,-0.3200363,5.428682,9.638153
433453230071156,0.03811313,-0.042658813,-0.026075654,-1.1273125,4.607033,8.064323
433453250020323,0.03864576,-0.050115656,-0.027939867,-1.1273125,4.607033,8.064323
433453269969490,0.03172155,-0.047985133,-0.01728723,-0.26973122,5.498151,9.194989
433453289918656,0.04130892,-0.046919864,-0.025010388,-0.80631846,5.009473,8.971012
433453309867823,0.012546806,-0.045854606,-0.031668287,-0.80631846,5.009473,8.971012
433453329816990,0.052760504,-0.046919867,-0.022613548,-0.35836396,4.910061,7.8595095
433453349766156,0.006687859,-0.045854606,-0.027407233,-1.1368945,5.24423,9.052458
433453369715323,0.048765767,-0.03493565,-0.03007039,-0.5020927,4.638174,7.8487296
433453389664490,0.032254178,-0.038664076,-0.014357755,-0.5943186,5.403529,9.294401
433453409613656,0.03678155,-0.026147226,-0.016488282,-1.2051656,4.287236,8.119419
433453429562823,0.046901554,-0.022951435,-0.021281969,-0.027787864,5.389157,9.035689
433453449511990,0.04983103,-0.028544068,-0.012493543,-0.52245426,4.9292245,8.287103
433453469461156,0.04184155,-0.02774512,-0.025010388,-0.52245426,4.9292245,8.287103
433453489410323,0.05675524,-0.015228275,-0.026075654,-0.067313254,4.735191,7.728956
433453509359490,0.0695384,-0.0099019585,-0.025010392,-0.37034136,4.7220154,8.852436
433453529308656,0.033319443,-0.012565116,-0.025543023,-1.0314934,5.0957103,8.152956
433453549257823,0.07086998,-0.0061735353,-0.024477758,-1.0314934,5.0957103,8.152956
433453569206990,0.035716284,-0.010434589,-0.014890388,-0.6434258,5.6442747,8.9686165
433453589156156,0.05861945,-0.0029777444,-0.022080917,-1.212352,4.5998464,7.913408
433453609105323,0.048233133,-0.0077714305,-0.018086176,-0.29248822,5.2106934,8.871599
433453629054490,0.07166894,-0.0019124809,-0.009830385,-0.661392,4.659733,7.9541316
433453649003656,0.043439448,-0.007238799,-0.0167546,-0.7739794,5.2310543,9.367464
433453668952823,0.059684716,0.0010169938,-0.011428281,-0.33201373,4.6357784,7.164821
433453688901990,0.0679405,-0.00457564,-0.0039714347,-0.343991,5.128049,9.371057
433453708851156,0.028792074,4.84362E-4,-0.012493544,-0.343991,5.128049,9.371057
433453728800323,0.08871315,0.0060769953,-0.011428281,-0.2829064,4.816637,8.630854
433453748749490,0.03864576,-0.001646165,-0.0013082772,-0.2829064,4.816637,8.630854
