Timestamp[nanosec], gx[rad/s], gy[rad/s], gz[rad/s], ax[m/s^2], ay[m/s^2], az[m/s^2]
259256320844874,4.1905354E-4,8.142834E-4,-0.0012547172,9.488511,1.3048798,-2.4373717
259256340844874,4.1905354E-4,2.0341812E-4,-0.0012547172,9.510059,1.3168511,-2.432583
259256360844874,4.1905354E-4,0.0020360139,-6.43852E-4,9.500483,1.3407938,-2.4254005
259256380844874,4.1905354E-4,0.0014251486,-6.43852E-4,9.505271,1.333611,-2.4349775
259256400844874,0.0010299188,8.142834E-4,-6.43852E-4,9.601042,1.2881198,-2.4110348
259256420844874,4.1905354E-4,0.0020360139,5.7787856E-4,9.601042,1.2881198,-2.4110348
259256440844874,4.1905354E-4,0.0026468793,-6.43852E-4,9.534002,1.2474172,-2.4158232
259256460844874,4.1905354E-4,0.0026468793,-6.43852E-4,9.517242,1.2833313,-2.4206119
259256480844874,4.1905354E-4,0.0020360139,-0.0012547172,9.495694,1.2306572,-2.3966691
259256500844874,4.1905354E-4,0.0026468793,-3.298672E-5,9.500483,1.2498114,-2.3368123
259256520844874,4.1905354E-4,0.0032577442,-3.298672E-5,9.541185,1.228263,-2.3631492
259256540844874,4.1905354E-4,0.0020360139,-6.43852E-4,9.517242,1.2306572,-2.3751206
259256560844874,4.1905354E-4,0.0026468793,-6.43852E-4,9.512454,1.211503,-2.3775148
259256580845240,-1.9181168E-4,0.0020360139,-6.43852E-4,9.500483,1.2546,-2.3990633
259256600845240,-1.9181168E-4,8.142834E-4,-6.43852E-4,9.514848,1.2330515,-2.413429
259256620845240,4.1905354E-4,8.142834E-4,-6.43852E-4,9.507666,1.2402344,-2.4086404
259256640845240,-1.9181168E-4,8.142834E-4,-6.43852E-4,9.514848,1.2546,-2.4158232
259256660845240,4.1905354E-4,2.0341812E-4,-3.298672E-5,9.490906,1.2426286,-2.3918805
259256680844906,4.1905354E-4,-4.0744714E-4,-6.43852E-4,9.507666,1.2426286,-2.3583608
259256700844906,-1.9181168E-4,2.0341812E-4,-6.43852E-4,9.488511,1.2833313,-2.3966691
259256720845272,4.1905354E-4,-0.002240043,-6.43852E-4,9.488511,1.2833313,-2.3966691
259256740845272,-1.9181168E-4,-0.0016291776,-0.0012547172,9.526819,1.2522057,-2.3751206
259256760845272,4.1905354E-4,-0.002240043,-6.43852E-4,9.596253,1.3072741,-2.3990633
259256780845272,4.1905354E-4,-0.002240043,-0.0012547172,9.569917,1.2857256,-2.3942747
259256800845272,4.1905354E-4,-0.0010183123,-6.43852E-4,9.510059,1.2833313,-2.4469488
259256820844905,0.0010299188,-0.0010183123,-0.0018655824,9.483723,1.2593886,-2.439766
259256840844905,0.0010299188,-0.0010183123,-6.43852E-4,9.488511,1.2953026,-2.403852
259256860844905,0.0010299188,-4.0744714E-4,-3.298672E-5,9.514848,1.2929084,-2.4158232
259256880844905,0.001640784,-0.0010183123,-6.43852E-4,9.507666,1.3288225,-2.4277947
259256900844905,0.0010299188,-4.0744714E-4,-3.298672E-5,9.488511,1.2737542,-2.432583
259256920844905,4.1905354E-4,2.0341812E-4,-6.43852E-4,9.543579,1.2809371,-2.4277947
259256940844905,0.0010299188,8.142834E-4,-0.0012547172,9.498088,1.3144568,-2.4158232
259256960844905,0.001640784,8.142834E-4,-0.0012547172,9.498088,1.2593886,-2.4421604
259256980844905,0.0010299188,2.0341812E-4,-0.0012547172,9.495694,1.2761484,-2.4469488
259257000844905,0.0010299188,0.0014251486,-0.0012547172,9.495694,1.2546,-2.4277947
259257020844905,0.0010299188,8.142834E-4,-6.43852E-4,9.495694,1.2546,-2.4277947
259257040844905,0.0010299188,8.142834E-4,-6.43852E-4,9.519637,1.2522057,-2.4014575
259257060844905,0.0010299188,0.0020360139,-6.43852E-4,9.553157,1.2450229,-2.3894863
259257080845271,0.0010299188,0.0020360139,-0.0018655824,9.538791,1.2330515,-2.4206119
259257100845271,0.0010299188,0.0014251486,-0.0018655824,9.500483,1.2522057,-2.3942747
259257120845271,0.0010299188,0.0014251486,-0.0018655824,9.486116,1.228263,-2.4277947
259257140845271,4.1905354E-4,8.142834E-4,-6.43852E-4,9.498088,1.2617828,-2.4086404
259257160845271,4.1905354E-4,8.142834E-4,-6.43852E-4,9.536397,1.2689656,-2.4182177
259257180844904,4.1905354E-4,-4.0744714E-4,-3.298672E-5,9.534002,1.2809371,-2.4277947
259257200844904,-1.9181168E-4,8.142834E-4,-6.43852E-4,9.466963,1.2402344,-2.439766
259257220845237,4.1905354E-4,0.0014251486,-3.298672E-5,9.522031,1.2617828,-2.3918805
259257240845237,4.1905354E-4,2.0341812E-4,-6.43852E-4,9.514848,1.2785428,-2.4062462
259257260845237,4.1905354E-4,0.0014251486,-0.0012547172,9.5794935,1.333611,-2.360755
259257280845237,4.1905354E-4,2.0341812E-4,-6.43852E-4,9.534002,1.2761484,-2.4062462
259257300845237,4.1905354E-4,-0.0010183123,-6.43852E-4,9.555551,1.2522057,-2.3966691
259257320844870,4.1905354E-4,8.142834E-4,-6.43852E-4,9.481328,1.3096683,-2.4110348
259257340844870,4.1905354E-4,8.142834E-4,-0.0012547172,9.471751,1.2498114,-2.4277947
259257360844870,-1.9181168E-4,2.0341812E-4,-6.43852E-4,9.550762,1.2953026,-2.3368123
259257380844870,4.1905354E-4,0.0014251486,-6.43852E-4,9.543579,1.2737542,-2.3990633
259257400844870,-1.9181168E-4,-4.0744714E-4,-3.298672E-5,9.543579,1.2737542,-2.3990633
259257420844870,-1.9181168E-4,2.0341812E-4,-3.298672E-5,9.514848,1.2713599,-2.4421604
259257440844870,4.1905354E-4,-4.0744714E-4,-6.43852E-4,9.498088,1.2809371,-2.4445546
259257460844870,4.1905354E-4,-0.0010183123,-6.43852E-4,9.452597,1.2833313,-2.4182177
259257480844870,-1.9181168E-4,2.0341812E-4,-6.43852E-4,9.545974,1.2450229,-2.4852571
259257500844870,-1.9181168E-4,-0.0016291776,0.0011887437,9.44302,1.2689656,-2.4684973
259257520844870,-1.9181168E-4,8.142834E-4,-3.298672E-5,9.534002,1.2162915,-2.3918805
259257540844870,-1.9181168E-4,0.0014251486,0.0011887437,9.569917,1.2330515,-2.4637089
259257560844870,4.1905354E-4,-0.002850908,-3.298672E-5,9.486116,1.2522057,-2.3655436
259257580845236,4.1905354E-4,0.0020360139,5.7787856E-4,9.562734,1.228263,-2.3535721
259257600845236,4.1905354E-4,0.0038686097,0.001799609,9.567522,1.2641771,-2.4349775
259257620845236,0.0010299188,-0.0034617735,-6.43852E-4,9.486116,1.2522057,-2.3535721
259257640845236,4.1905354E-4,0.004479475,0.0011887437,9.5244255,1.2091088,-2.3823035
259257660845236,0.0010299188,0.0026468793,5.7787856E-4,9.483723,1.2953026,-2.473286
259257680844869,0.0010299188,-0.0034617735,-0.0018655824,9.481328,1.3000913,-2.3631492
259257700844869,4.1905354E-4,0.005701205,-0.0012547172,9.481328,1.3000913,-2.3631492
259257720845235,4.1905354E-4,0.0020360139,-0.0024764477,9.44302,1.3383996,-2.482863
259257740845235,0.0010299188,-0.0016291776,-0.0018655824,9.560339,1.2929084,-2.3799093
259257760845235,4.1905354E-4,0.005701205,-6.43852E-4,9.550762,1.3048798,-2.3870919
259257780845235,0.0010299188,8.142834E-4,-0.0018655824,9.510059,1.2953026,-2.3535721
259257800845235,0.0010299188,8.142834E-4,-6.43852E-4,9.603436,1.2713599,-2.3463893
259257820844901,4.1905354E-4,0.0032577442,-6.43852E-4,9.61062,1.2617828,-2.3320236
259257840844901,4.1905354E-4,-0.0016291776,-0.0012547172,9.519637,1.2569942,-2.3200524
259257860844901,4.1905354E-4,0.0014251486,-3.298672E-5,9.526819,1.2234744,-2.3200524
259257880844901,4.1905354E-4,0.0032577442,-6.43852E-4,9.474146,1.2617828,-2.3918805
259257900844901,4.1905354E-4,-0.002240043,-3.298672E-5,9.514848,1.2234744,-2.3799093
259257920844901,4.1905354E-4,-0.0016291776,-3.298672E-5,9.486116,1.2474172,-2.3775148
259257940844901,4.1905354E-4,8.142834E-4,-6.43852E-4,9.466963,1.2067145,-2.4421604
259257960844901,-1.9181168E-4,-0.0040726387,-3.298672E-5,9.598648,1.2809371,-2.3655436
259257980844901,4.1905354E-4,-0.002850908,-6.43852E-4,9.507666,1.2929084,-2.4517374
259258000844901,4.1905354E-4,8.142834E-4,-6.43852E-4,9.507666,1.2929084,-2.4517374
259258020844901,0.0010299188,-0.0065160994,-0.0012547172,9.541185,1.2546,-2.4349775
259258040844901,4.1905354E-4,-4.0744714E-4,-0.0012547172,9.483723,1.2809371,-2.4852571
259258060844901,4.1905354E-4,-0.002240043,-3.298672E-5,9.5244255,1.2306572,-2.4182177
259258080845267,4.1905354E-4,0.0026468793,-6.43852E-4,9.507666,1.2713599,-2.3583608
259258100845267,4.1905354E-4,-0.002240043,-0.0018655824,9.490906,1.2498114,-2.4445546
259258120845267,4.1905354E-4,-0.0010183123,-0.0018655824,9.541185,1.2713599,-2.3727264
259258140845267,4.1905354E-4,0.0014251486,-6.43852E-4,9.505271,1.2905141,-2.4206119
259258160845267,4.1905354E-4,-0.0034617735,-6.43852E-4,9.543579,1.2665714,-2.4780743
259258180844900,4.1905354E-4,0.0020360139,-6.43852E-4,9.481328,1.2617828,-2.4062462
259258200844900,4.1905354E-4,0.0026468793,-3.298672E-5,9.464568,1.2665714,-2.473286
259258220845266,0.0010299188,-0.0010183123,-0.0012547172,9.555551,1.2641771,-2.4613144
259258240845266,4.1905354E-4,0.00509034,-3.298672E-5,9.478934,1.2833313,-2.3870919
259258260845266,-1.9181168E-4,0.0026468793,-6.43852E-4,9.514848,1.2713599,-2.439766
259258280845266,0.0010299188,0.0020360139,-6.43852E-4,9.560339,1.2569942,-2.4014575
259258300845266,4.1905354E-4,0.0038686097,5.7787856E-4,9.507666,1.3048798,-2.403852
259258320844899,4.1905354E-4,8.142834E-4,-6.43852E-4,9.510059,1.2498114,-2.4062462
259258340844899,-1.9181168E-4,0.0032577442,-0.0012547172,9.512454,1.2522057,-2.3727264
259258360844899,-1.9181168E-4,0.0026468793,-0.0012547172,9.545974,1.2905141,-2.4110348
259258380844899,4.1905354E-4,2.0341812E-4,-0.0024764477,9.507666,1.228263,-2.4014575
259258400844899,-1.9181168E-4,0.0038686097,-0.0012547172,9.486116,1.2713599,-2.4014575
259258420844899,-1.9181168E-4,8.142834E-4,-0.0012547172,9.567522,1.2689656,-2.4158232
259258440844899,-1.9181168E-4,-0.0010183123,-0.0012547172,9.553157,1.2569942,-2.3775148
259258460844899,4.1905354E-4,0.0026468793,-6.43852E-4,9.502876,1.2617828,-2.370332
259258480844899,4.1905354E-4,-0.0010183123,-0.0012547172,9.531608,1.2569942,-2.3775148
259258500844899,4.1905354E-4,2.0341812E-4,5.7787856E-4,9.517242,1.2330515,-2.3846977
259258520844899,4.1905354E-4,2.0341812E-4,-6.43852E-4,9.478934,1.2761484,-2.4852571
259258540844899,4.1905354E-4,-0.002240043,-6.43852E-4,9.519637,1.2498114,-2.439766
259258560844899,4.1905354E-4,2.0341812E-4,-6.43852E-4,9.481328,1.2234744,-2.482863
259258580845232,0.0010299188,-0.0016291776,-0.0012547172,9.502876,1.3431882,-2.3559663
259258600845232,4.1905354E-4,-4.0744714E-4,-0.0024764477,9.553157,1.2162915,-2.439766
259258620845232,0.0010299188,2.0341812E-4,0.0030213394,9.404712,1.2737542,-2.5594797
259258640845232,0.001640784,-0.0046835034,-6.43852E-4,9.457385,1.2306572,-2.4996228
259258660845232,0.0010299188,0.0032577442,5.7787856E-4,9.60583,1.2354459,-2.3799093
259258680844865,0.0010299188,0.0020360139,-3.298672E-5,9.44302,1.2833313,-2.423006
259258700844865,0.0010299188,-0.0010183123,-0.0024764477,9.5794935,1.2785428,-2.3559663
259258720845231,4.1905354E-4,0.005701205,-6.43852E-4,9.483723,1.3264283,-2.4708917
259258740845231,4.1905354E-4,-0.0010183123,-0.0018655824,9.538791,1.3192455,-2.4421604
259258760845231,4.1905354E-4,-0.0010183123,-0.0012547172,9.507666,1.2546,-2.4206119
259258780845231,-1.9181168E-4,0.0038686097,-3.298672E-5,9.526819,1.3838909,-2.4996228
259258800845231,4.1905354E-4,-0.0016291776,-0.0012547172,9.536397,1.2617828,-2.47568
259258820844864,-1.9181168E-4,0.0014251486,5.7787856E-4,9.488511,1.2905141,-2.3727264
259258840844864,-1.9181168E-4,0.0026468793,-0.0012547172,9.543579,1.2546,-2.413429
259258860844864,4.1905354E-4,-4.0744714E-4,5.7787856E-4,9.560339,1.2641771,-2.3559663
259258880844864,4.1905354E-4,0.0014251486,0.001799609,9.543579,1.2785428,-2.3751206
259258900844864,-1.9181168E-4,-4.0744714E-4,0.0011887437,9.603436,1.23784,-2.3559663
259258920844864,4.1905354E-4,8.142834E-4,0.001799609,9.510059,1.2546,-2.3799093
259258940844864,4.1905354E-4,0.0020360139,0.0011887437,9.464568,1.2737542,-2.413429
259258960844864,4.1905354E-4,-4.0744714E-4,-3.298672E-5,9.483723,1.201926,-2.3823035
259258980844864,0.0010299188,8.142834E-4,0.0024104742,9.469357,1.228263,-2.4062462
259259000844864,0.0010299188,-4.0744714E-4,-3.298672E-5,9.541185,1.2306572,-2.3870919
259259020844864,0.0010299188,-0.0010183123,-6.43852E-4,9.577099,1.2617828,-2.3918805
259259040844864,0.0010299188,8.142834E-4,-6.43852E-4,9.483723,1.2354459,-2.4421604
259259060844864,0.0010299188,2.0341812E-4,-0.0012547172,9.488511,1.2258687,-2.4086404
259259080845230,0.0010299188,8.142834E-4,-0.0012547172,9.567522,1.2258687,-2.4421604
259259100845230,0.0010299188,-0.0010183123,-0.0012547172,9.502876,1.23784,-2.4158232
259259120845230,0.0010299188,-0.002240043,-3.298672E-5,9.517242,1.2138973,-2.3942747
259259140845230,0.001640784,-4.0744714E-4,-6.43852E-4,9.481328,1.2546,-2.4517374
259259160845230,0.001640784,-0.002240043,-0.0012547172,9.519637,1.2713599,-2.4086404
259259180844896,0.0010299188,-0.0016291776,-0.0012547172,9.512454,1.2402344,-2.3727264
259259200844896,0.001640784,-4.0744714E-4,-6.43852E-4,9.5483675,1.2953026,-2.4158232
259259220845262,0.001640784,-0.002240043,-6.43852E-4,9.507666,1.2785428,-2.4110348
259259240845262,0.0010299188,-4.0744714E-4,-0.0012547172,9.522031,1.3048798,-2.4254005
259259260845262,4.1905354E-4,-4.0744714E-4,-0.0018655824,9.502876,1.3024855,-2.439766
259259280845262,4.1905354E-4,-0.0010183123,-0.0018655824,9.502876,1.3168511,-2.4206119
259259300845262,-1.9181168E-4,8.142834E-4,-0.0024764477,9.5244255,1.3120626,-2.4373717
259259320844895,4.1905354E-4,-4.0744714E-4,-0.0024764477,9.510059,1.3120626,-2.4637089
259259340844895,-1.9181168E-4,2.0341812E-4,-0.0024764477,9.490906,1.2953026,-2.4445546
259259360844895,-1.9181168E-4,8.142834E-4,-0.0024764477,9.5483675,1.2641771,-2.4445546
259259380844895,4.1905354E-4,2.0341812E-4,-3.298672E-5,9.502876,1.2522057,-2.4206119
259259400844895,0.0010299188,0.0014251486,-3.298672E-5,9.464568,1.2186859,-2.413429
259259420844895,0.0010299188,8.142834E-4,0.001799609,9.543579,1.2138973,-2.4086404
259259440844895,4.1905354E-4,0.0014251486,-3.298672E-5,9.488511,1.228263,-2.4158232
259259460844895,4.1905354E-4,2.0341812E-4,5.7787856E-4,9.462174,1.2665714,-2.4373717
259259480844895,4.1905354E-4,2.0341812E-4,-3.298672E-5,9.541185,1.2330515,-2.4684973
259259500844895,-1.9181168E-4,0.0014251486,5.7787856E-4,9.502876,1.2737542,-2.430189
259259520844895,-1.9181168E-4,0.0014251486,-6.43852E-4,9.517242,1.2641771,-2.403852
259259540844895,-8.026769E-4,8.142834E-4,-0.0012547172,9.522031,1.2689656,-2.4086404
259259560844895,-8.026769E-4,0.0014251486,-0.0012547172,9.517242,1.2905141,-2.4493432
259259580845261,-8.026769E-4,0.0014251486,-6.43852E-4,9.490906,1.2402344,-2.4349775
259259600845261,-8.026769E-4,8.142834E-4,-6.43852E-4,9.512454,1.2857256,-2.423006
259259620845261,-0.0014135422,0.0014251486,-0.0018655824,9.5244255,1.2809371,-2.4277947
259259640845261,-0.0014135422,0.0014251486,-0.0012547172,9.500483,1.2522057,-2.3799093
259259660845261,-0.0014135422,8.142834E-4,-6.43852E-4,9.505271,1.2569942,-2.3918805
259259680844894,-8.026769E-4,2.0341812E-4,-3.298672E-5,9.4932995,1.2617828,-2.4062462
259259700844894,-8.026769E-4,2.0341812E-4,0.001799609,9.495694,1.2713599,-2.3894863
259259720845227,-8.026769E-4,-4.0744714E-4,0.0024104742,9.481328,1.2330515,-2.4541316
259259740845227,-8.026769E-4,-4.0744714E-4,0.0024104742,9.498088,1.2522057,-2.4445546
259259760845227,-8.026769E-4,0.0014251486,0.0024104742,9.466963,1.2450229,-2.3894863
259259780845227,-1.9181168E-4,0.0020360139,0.001799609,9.550762,1.2402344,-2.4206119
259259800845227,4.1905354E-4,2.0341812E-4,0.0011887437,9.550762,1.2402344,-2.4206119
259259820844860,4.1905354E-4,0.0032577442,0.0011887437,9.483723,1.2713599,-2.3894863
259259840844860,4.1905354E-4,0.0020360139,-6.43852E-4,9.531608,1.2186859,-2.423006
259259860844860,4.1905354E-4,0.0014251486,-6.43852E-4,9.486116,1.2593886,-2.4086404
259259880844860,-1.9181168E-4,0.0020360139,-0.0018655824,9.510059,1.2593886,-2.3966691
259259900844860,4.1905354E-4,-4.0744714E-4,-0.003087313,9.531608,1.228263,-2.4062462
259259920844860,0.0010299188,0.0014251486,-0.003087313,9.469357,1.2713599,-2.3679378
259259940844860,0.0010299188,0.0026468793,-0.0049199085,9.526819,1.2617828,-2.4014575
259259960844860,0.0010299188,0.0014251486,-0.0043090433,9.42626,1.2929084,-2.3799093
259259980844860,0.001640784,8.142834E-4,-0.0036981783,9.502876,1.3072741,-2.3942747
259260000844860,0.001640784,-0.002240043,-0.0012547172,9.454991,1.2593886,-2.3918805
259260020844860,0.0022516493,-0.002240043,-6.43852E-4,9.452597,1.2809371,-2.4158232
259260040844860,0.001640784,2.0341812E-4,-0.0018655824,9.536397,1.3168511,-2.3942747
259260060844860,0.0022516493,-0.0040726387,-0.0018655824,9.541185,1.3048798,-2.3918805
259260080845226,0.001640784,-0.0034617735,-6.43852E-4,9.529214,1.2857256,-2.4062462
259260100845226,0.0010299188,-0.002850908,-6.43852E-4,9.529214,1.2857256,-2.4062462
259260120845226,4.1905354E-4,-0.0040726387,-0.0012547172,9.517242,1.2929084,-2.4182177
259260140845226,4.1905354E-4,-0.0016291776,-0.0018655824,9.538791,1.2450229,-2.4373717
259260160845226,4.1905354E-4,-0.002850908,-6.43852E-4,9.495694,1.2522057,-2.4493432
259260180844859,4.1905354E-4,-0.002240043,-6.43852E-4,9.450203,1.2330515,-2.432583
259260200844859,-1.9181168E-4,-0.0010183123,-6.43852E-4,9.536397,1.201926,-2.4613144
259260220845192,-1.9181168E-4,-0.002240043,5.7787856E-4,9.490906,1.2426286,-2.4684973
259260240845192,-1.9181168E-4,-4.0744714E-4,-6.43852E-4,9.500483,1.1636176,-2.4684973
259260260845192,-1.9181168E-4,2.0341812E-4,5.7787856E-4,9.5244255,1.1827718,-2.4972286
259260280845192,-8.026769E-4,2.0341812E-4,5.7787856E-4,9.483723,1.2354459,-2.473286
259260300845192,-0.0014135422,0.0026468793,5.7787856E-4,9.534002,1.211503,-2.4804688
259260320844858,-8.026769E-4,0.0020360139,5.7787856E-4,9.5244255,1.2689656,-2.466103
259260340844858,-8.026769E-4,0.0020360139,-0.0012547172,9.534002,1.2857256,-2.439766
259260360844858,-8.026769E-4,0.0032577442,5.7787856E-4,9.512454,1.2737542,-2.456526
259260380844858,-0.0014135422,0.0020360139,-3.298672E-5,9.512454,1.3264283,-2.4613144
259260400844858,-0.0014135422,0.0032577442,-6.43852E-4,9.512454,1.3264283,-2.4613144
259260420844858,-0.0014135422,0.0026468793,-3.298672E-5,9.471751,1.2809371,-2.403852
259260440844858,-0.0014135422,0.0026468793,-0.0012547172,9.529214,1.3048798,-2.370332
259260460844858,-0.0014135422,0.0038686097,-0.0012547172,9.5244255,1.3072741,-2.432583
259260480844858,-8.026769E-4,2.0341812E-4,-0.0012547172,9.536397,1.297697,-2.3990633
259260500844858,-8.026769E-4,0.0032577442,-6.43852E-4,9.534002,1.3000913,-2.3535721
259260520844858,-0.0014135422,0.004479475,-3.298672E-5,9.545974,1.2641771,-2.3655436
